user id,item id,ratings,timestamp,Date,Month,Year
1,148,2,875240799,26.09.1997,9,1997
1,149,2,878542791,03.11.1997,11,1997
1,15,5,875071608,24.09.1997,9,1997
1,150,5,876892196,15.10.1997,10,1997
1,151,4,875072865,24.09.1997,9,1997
1,152,5,878542589,03.11.1997,11,1997
1,153,3,876893230,15.10.1997,10,1997
1,154,5,878543541,03.11.1997,11,1997
1,155,2,878542201,03.11.1997,11,1997
1,156,4,874965556,22.09.1997,9,1997
1,157,4,876892918,15.10.1997,10,1997
1,158,3,878542699,03.11.1997,11,1997
1,159,3,875073180,24.09.1997,9,1997
1,16,5,878543541,03.11.1997,11,1997
1,160,4,875072547,24.09.1997,9,1997
1,161,4,875072303,24.09.1997,9,1997
1,162,4,878542420,03.11.1997,11,1997
1,163,4,875072442,24.09.1997,9,1997
1,164,3,876893171,15.10.1997,10,1997
1,165,5,874965518,22.09.1997,9,1997
1,166,5,874965677,22.09.1997,9,1997
1,167,2,878542383,03.11.1997,11,1997
1,168,5,874965478,22.09.1997,9,1997
1,169,5,878543541,03.11.1997,11,1997
1,17,3,875073198,24.09.1997,9,1997
1,170,5,876892856,15.10.1997,10,1997
1,171,5,889751711,13.03.1998,3,1998
1,172,5,874965478,22.09.1997,9,1997
1,173,5,878541803,03.11.1997,11,1997
1,174,5,875073198,24.09.1997,9,1997
1,175,5,875072547,24.09.1997,9,1997
1,176,5,876892468,15.10.1997,10,1997
1,177,5,876892701,15.10.1997,10,1997
1,178,5,878543541,03.11.1997,11,1997
1,179,3,875072370,24.09.1997,9,1997
1,18,4,887432020,14.02.1998,2,1998
1,180,3,875072573,24.09.1997,9,1997
1,181,5,874965739,22.09.1997,9,1997
1,182,4,875072520,24.09.1997,9,1997
1,183,5,875072262,24.09.1997,9,1997
1,184,4,875072956,24.09.1997,9,1997
1,185,4,875072631,24.09.1997,9,1997
1,186,4,875073128,24.09.1997,9,1997
1,187,4,874965678,22.09.1997,9,1997
1,188,3,875073128,24.09.1997,9,1997
1,189,3,888732928,01.03.1998,3,1998
1,19,5,875071515,24.09.1997,9,1997
1,190,5,875072125,24.09.1997,9,1997
1,191,5,875072956,24.09.1997,9,1997
1,192,4,875072547,24.09.1997,9,1997
1,193,4,876892654,15.10.1997,10,1997
1,194,4,876892743,15.10.1997,10,1997
1,195,5,876892855,15.10.1997,10,1997
1,196,5,874965677,22.09.1997,9,1997
1,197,5,875072956,24.09.1997,9,1997
1,198,5,878542717,03.11.1997,11,1997
1,199,4,875072262,24.09.1997,9,1997
1,2,3,876893171,15.10.1997,10,1997
1,20,4,887431883,14.02.1998,2,1998
1,200,3,876893098,15.10.1997,10,1997
1,201,3,878542960,03.11.1997,11,1997
1,202,5,875072442,24.09.1997,9,1997
1,203,4,878542231,03.11.1997,11,1997
1,204,5,875072688,24.09.1997,9,1997
1,205,3,878542909,03.11.1997,11,1997
1,206,4,876893205,15.10.1997,10,1997
1,207,5,875073067,24.09.1997,9,1997
1,208,5,878542960,03.11.1997,11,1997
1,209,4,888732908,01.03.1998,3,1998
1,21,1,878542772,03.11.1997,11,1997
1,210,4,878542909,03.11.1997,11,1997
1,211,3,878541970,03.11.1997,11,1997
1,212,4,875072895,24.09.1997,9,1997
1,213,2,876892896,15.10.1997,10,1997
1,214,4,875072520,24.09.1997,9,1997
1,215,3,876893145,15.10.1997,10,1997
1,216,5,876892701,15.10.1997,10,1997
1,217,3,876892676,15.10.1997,10,1997
1,218,3,876892856,15.10.1997,10,1997
1,219,1,878542327,03.11.1997,11,1997
1,22,4,875072404,24.09.1997,9,1997
1,220,3,875241390,26.09.1997,9,1997
1,221,5,887431921,14.02.1998,2,1998
1,222,4,878873388,07.11.1997,11,1997
1,223,5,876892918,15.10.1997,10,1997
1,224,5,875071484,24.09.1997,9,1997
1,225,2,878542738,03.11.1997,11,1997
1,226,3,878543176,03.11.1997,11,1997
1,227,4,876892946,15.10.1997,10,1997
1,228,5,878543541,03.11.1997,11,1997
1,229,4,878542075,03.11.1997,11,1997
1,23,4,875072895,24.09.1997,9,1997
1,230,4,878542420,03.11.1997,11,1997
1,231,1,876893031,15.10.1997,10,1997
1,232,3,878543196,03.11.1997,11,1997
1,233,2,878542552,03.11.1997,11,1997
1,234,4,876892355,15.10.1997,10,1997
1,235,5,875071589,24.09.1997,9,1997
1,236,4,875071898,24.09.1997,9,1997
1,237,2,875071749,24.09.1997,9,1997
1,238,4,875072235,24.09.1997,9,1997
1,239,4,878542845,03.11.1997,11,1997
1,24,3,875071713,24.09.1997,9,1997
1,240,3,875071898,24.09.1997,9,1997
1,241,4,878543133,03.11.1997,11,1997
1,242,5,889751633,13.03.1998,3,1998
1,243,1,875241390,26.09.1997,9,1997
1,244,2,887431973,14.02.1998,2,1998
1,245,2,875071713,24.09.1997,9,1997
1,246,5,874965905,22.09.1997,9,1997
1,247,1,875241619,26.09.1997,9,1997
1,248,4,874965954,22.09.1997,9,1997
1,249,4,874965970,22.09.1997,9,1997
1,25,4,875071805,24.09.1997,9,1997
1,250,4,874965706,22.09.1997,9,1997
1,251,4,875071843,24.09.1997,9,1997
1,252,2,875240677,26.09.1997,9,1997
1,253,5,874965970,22.09.1997,9,1997
1,254,1,878541392,03.11.1997,11,1997
1,255,2,885345822,21.01.1998,1,1998
1,256,4,889751712,13.03.1998,3,1998
1,257,4,874965954,22.09.1997,9,1997
1,258,5,878873389,07.11.1997,11,1997
1,259,1,875692979,01.10.1997,10,1997
1,26,3,875072442,24.09.1997,9,1997
1,260,1,875071713,24.09.1997,9,1997
1,261,1,875692992,01.10.1997,10,1997
1,262,3,875071421,24.09.1997,9,1997
1,263,1,875693007,01.10.1997,10,1997
1,264,2,875071713,24.09.1997,9,1997
1,265,4,878542441,03.11.1997,11,1997
1,266,1,885345728,21.01.1998,1,1998
1,267,4,875692955,01.10.1997,10,1997
1,268,5,875692927,01.10.1997,10,1997
1,269,5,877482427,22.10.1997,10,1997
1,27,2,876892946,15.10.1997,10,1997
1,270,5,888732827,01.03.1998,3,1998
1,271,2,887431672,14.02.1998,2,1998
1,272,3,887431647,14.02.1998,2,1998
1,28,4,875072173,24.09.1997,9,1997
1,29,1,878542869,03.11.1997,11,1997
1,3,4,878542960,03.11.1997,11,1997
1,30,3,878542515,03.11.1997,11,1997
1,31,3,875072144,24.09.1997,9,1997
1,32,5,888732909,01.03.1998,3,1998
1,33,4,878542699,03.11.1997,11,1997
1,34,2,878542869,03.11.1997,11,1997
1,35,1,878542420,03.11.1997,11,1997
1,36,2,875073180,24.09.1997,9,1997
1,37,2,878543030,03.11.1997,11,1997
1,38,3,878543075,03.11.1997,11,1997
1,39,4,875072173,24.09.1997,9,1997
1,4,3,876893119,15.10.1997,10,1997
1,40,3,876893230,15.10.1997,10,1997
1,41,2,876892818,15.10.1997,10,1997
1,42,5,876892425,15.10.1997,10,1997
1,43,4,878542869,03.11.1997,11,1997
1,44,5,878543541,03.11.1997,11,1997
1,45,5,875241687,26.09.1997,9,1997
1,46,4,876893230,15.10.1997,10,1997
1,47,4,875072125,24.09.1997,9,1997
1,48,5,875072520,24.09.1997,9,1997
1,49,3,878542478,03.11.1997,11,1997
1,5,3,889751712,13.03.1998,3,1998
1,50,5,874965954,22.09.1997,9,1997
1,51,4,878543275,03.11.1997,11,1997
1,52,4,875072205,24.09.1997,9,1997
1,53,3,876893206,15.10.1997,10,1997
1,54,3,878543308,03.11.1997,11,1997
1,55,5,875072688,24.09.1997,9,1997
1,56,4,875072716,24.09.1997,9,1997
1,57,5,878542459,03.11.1997,11,1997
1,58,4,878542960,03.11.1997,11,1997
1,59,5,876892817,15.10.1997,10,1997
1,6,5,887431973,14.02.1998,2,1998
1,60,5,875072370,24.09.1997,9,1997
1,61,4,878542420,03.11.1997,11,1997
1,62,3,878542282,03.11.1997,11,1997
1,63,2,878543196,03.11.1997,11,1997
1,64,5,875072404,24.09.1997,9,1997
1,65,4,875072125,24.09.1997,9,1997
1,66,4,878543030,03.11.1997,11,1997
1,67,3,876893054,15.10.1997,10,1997
1,68,4,875072688,24.09.1997,9,1997
1,69,3,875072262,24.09.1997,9,1997
1,7,4,875071561,24.09.1997,9,1997
1,70,3,875072895,24.09.1997,9,1997
1,71,3,876892425,15.10.1997,10,1997
1,72,4,878542678,03.11.1997,11,1997
1,73,3,876892774,15.10.1997,10,1997
1,74,1,889751736,13.03.1998,3,1998
1,75,4,878543238,03.11.1997,11,1997
1,76,4,878543176,03.11.1997,11,1997
1,77,4,876893205,15.10.1997,10,1997
1,78,1,878543176,03.11.1997,11,1997
1,79,4,875072865,24.09.1997,9,1997
1,8,1,875072484,24.09.1997,9,1997
1,80,4,876893008,15.10.1997,10,1997
1,81,5,875072865,24.09.1997,9,1997
1,82,5,878542589,03.11.1997,11,1997
1,83,3,875072370,24.09.1997,9,1997
1,84,4,875072923,24.09.1997,9,1997
1,85,3,875073180,24.09.1997,9,1997
1,86,5,878543541,03.11.1997,11,1997
1,87,5,878543541,03.11.1997,11,1997
1,88,4,878542791,03.11.1997,11,1997
1,89,5,875072484,24.09.1997,9,1997
1,9,5,878543541,03.11.1997,11,1997
1,90,4,878542300,03.11.1997,11,1997
1,91,5,876892636,15.10.1997,10,1997
1,92,3,876892425,15.10.1997,10,1997
1,93,5,875071484,24.09.1997,9,1997
1,94,2,875072956,24.09.1997,9,1997
1,95,4,875072303,24.09.1997,9,1997
1,96,5,875072716,24.09.1997,9,1997
1,97,3,875073128,24.09.1997,9,1997
1,98,4,875072404,24.09.1997,9,1997
1,99,3,875072547,24.09.1997,9,1997
10,1,4,877888877,26.10.1997,10,1997
10,100,5,877891747,26.10.1997,10,1997
10,11,4,877888677,26.10.1997,10,1997
10,116,4,877888944,26.10.1997,10,1997
10,12,5,877886911,26.10.1997,10,1997
10,124,5,877888545,26.10.1997,10,1997
10,127,5,877886661,26.10.1997,10,1997
10,129,4,877891966,26.10.1997,10,1997
10,13,3,877892050,26.10.1997,10,1997
10,132,5,877893020,26.10.1997,10,1997
10,133,5,877891904,26.10.1997,10,1997
10,134,5,877889131,26.10.1997,10,1997
10,135,5,877889004,26.10.1997,10,1997
10,137,4,877889186,26.10.1997,10,1997
10,144,4,877892110,26.10.1997,10,1997
10,153,4,877886722,26.10.1997,10,1997
10,155,4,877889186,26.10.1997,10,1997
10,156,4,877886846,26.10.1997,10,1997
10,157,5,877889004,26.10.1997,10,1997
10,16,4,877888877,26.10.1997,10,1997
10,160,4,877888944,26.10.1997,10,1997
10,161,4,877892050,26.10.1997,10,1997
10,162,4,877892210,26.10.1997,10,1997
10,164,4,877889333,26.10.1997,10,1997
10,168,4,877888812,26.10.1997,10,1997
10,170,4,877889333,26.10.1997,10,1997
10,174,4,877886661,26.10.1997,10,1997
10,175,3,877888677,26.10.1997,10,1997
10,176,4,877889130,26.10.1997,10,1997
10,178,5,877888677,26.10.1997,10,1997
10,179,5,877889004,26.10.1997,10,1997
10,180,5,877889333,26.10.1997,10,1997
10,182,5,877888876,26.10.1997,10,1997
10,183,5,877893020,26.10.1997,10,1997
10,185,5,877888876,26.10.1997,10,1997
10,186,4,877886722,26.10.1997,10,1997
10,191,5,877888613,26.10.1997,10,1997
10,192,4,877891966,26.10.1997,10,1997
10,194,4,877886661,26.10.1997,10,1997
10,195,4,877889130,26.10.1997,10,1997
10,197,5,877888944,26.10.1997,10,1997
10,198,3,877889005,26.10.1997,10,1997
10,199,4,877892050,26.10.1997,10,1997
10,200,5,877889261,26.10.1997,10,1997
10,203,4,877891967,26.10.1997,10,1997
10,205,5,877888812,26.10.1997,10,1997
10,211,5,877889130,26.10.1997,10,1997
10,216,4,877889333,26.10.1997,10,1997
10,218,4,877889261,26.10.1997,10,1997
10,22,5,877888812,26.10.1997,10,1997
10,221,4,877888677,26.10.1997,10,1997
10,223,5,877888545,26.10.1997,10,1997
10,23,5,877886911,26.10.1997,10,1997
10,230,4,877892210,26.10.1997,10,1997
10,234,4,877888877,26.10.1997,10,1997
10,238,4,877892276,26.10.1997,10,1997
10,245,4,877886281,26.10.1997,10,1997
10,269,4,877886162,26.10.1997,10,1997
10,273,4,877888613,26.10.1997,10,1997
10,274,4,877889333,26.10.1997,10,1997
10,275,4,877888677,26.10.1997,10,1997
10,276,4,877891904,26.10.1997,10,1997
10,283,4,877892276,26.10.1997,10,1997
10,285,5,877889186,26.10.1997,10,1997
10,286,4,877886162,26.10.1997,10,1997
10,289,4,877886223,26.10.1997,10,1997
10,294,3,879163524,10.11.1997,11,1997
10,302,4,877886162,26.10.1997,10,1997
10,319,3,877886223,26.10.1997,10,1997
10,32,4,877886661,26.10.1997,10,1997
10,321,4,879163494,10.11.1997,11,1997
10,33,4,877893020,26.10.1997,10,1997
10,333,4,877886359,26.10.1997,10,1997
10,334,4,877886281,26.10.1997,10,1997
10,340,4,880371312,24.11.1997,11,1997
10,357,5,877889186,26.10.1997,10,1997
10,367,4,877892437,26.10.1997,10,1997
10,371,4,877886912,26.10.1997,10,1997
10,385,4,877886783,26.10.1997,10,1997
10,4,4,877889130,26.10.1997,10,1997
10,40,4,877892438,26.10.1997,10,1997
10,404,4,877886911,26.10.1997,10,1997
10,414,4,877891966,26.10.1997,10,1997
10,418,4,877886783,26.10.1997,10,1997
10,420,4,877892438,26.10.1997,10,1997
10,430,3,877886597,26.10.1997,10,1997
10,432,4,877892160,26.10.1997,10,1997
10,435,5,877889261,26.10.1997,10,1997
10,447,4,877891747,26.10.1997,10,1997
10,461,3,877888944,26.10.1997,10,1997
10,462,3,877891747,26.10.1997,10,1997
10,463,4,877889186,26.10.1997,10,1997
10,467,4,877891904,26.10.1997,10,1997
10,470,4,877891747,26.10.1997,10,1997
10,474,4,877886783,26.10.1997,10,1997
10,475,4,877888545,26.10.1997,10,1997
10,478,5,877889004,26.10.1997,10,1997
10,479,5,877891966,26.10.1997,10,1997
10,48,4,877889058,26.10.1997,10,1997
10,480,5,877888943,26.10.1997,10,1997
10,482,4,877889262,26.10.1997,10,1997
10,483,5,877889333,26.10.1997,10,1997
10,484,5,877891904,26.10.1997,10,1997
10,486,4,877886846,26.10.1997,10,1997
10,488,5,877888613,26.10.1997,10,1997
10,489,4,877892210,26.10.1997,10,1997
10,493,4,877886661,26.10.1997,10,1997
10,495,4,877892160,26.10.1997,10,1997
10,496,5,877889005,26.10.1997,10,1997
10,497,4,877889261,26.10.1997,10,1997
10,498,5,877889333,26.10.1997,10,1997
10,499,4,877893021,26.10.1997,10,1997
10,50,5,877888545,26.10.1997,10,1997
10,502,4,877889261,26.10.1997,10,1997
10,504,5,877892110,26.10.1997,10,1997
10,505,4,877886846,26.10.1997,10,1997
10,509,4,877889005,26.10.1997,10,1997
10,510,5,877892209,26.10.1997,10,1997
10,511,4,877888877,26.10.1997,10,1997
10,513,4,877886598,26.10.1997,10,1997
10,518,4,877886722,26.10.1997,10,1997
10,519,5,877892050,26.10.1997,10,1997
10,521,4,877892110,26.10.1997,10,1997
10,525,5,877892210,26.10.1997,10,1997
10,527,4,877886597,26.10.1997,10,1997
10,529,3,877892438,26.10.1997,10,1997
10,530,4,877892210,26.10.1997,10,1997
10,531,5,877886911,26.10.1997,10,1997
10,558,4,877886722,26.10.1997,10,1997
10,56,5,877886598,26.10.1997,10,1997
10,582,4,877892276,26.10.1997,10,1997
10,588,4,877886846,26.10.1997,10,1997
10,589,5,877891905,26.10.1997,10,1997
10,59,4,877886722,26.10.1997,10,1997
10,60,3,877892110,26.10.1997,10,1997
10,602,5,877889057,26.10.1997,10,1997
10,603,5,877886783,26.10.1997,10,1997
10,604,4,877892110,26.10.1997,10,1997
10,606,5,877888876,26.10.1997,10,1997
10,610,4,877888613,26.10.1997,10,1997
10,611,5,877886722,26.10.1997,10,1997
10,615,4,877892276,26.10.1997,10,1997
10,617,5,877892160,26.10.1997,10,1997
10,629,4,877886722,26.10.1997,10,1997
10,64,4,877886598,26.10.1997,10,1997
10,651,4,877888812,26.10.1997,10,1997
10,652,3,877889130,26.10.1997,10,1997
10,654,5,877886597,26.10.1997,10,1997
10,655,5,877891904,26.10.1997,10,1997
10,656,5,877886846,26.10.1997,10,1997
10,657,4,877892110,26.10.1997,10,1997
10,663,3,877886598,26.10.1997,10,1997
10,664,4,877886911,26.10.1997,10,1997
10,686,4,877886911,26.10.1997,10,1997
10,69,4,877889131,26.10.1997,10,1997
10,692,4,877889261,26.10.1997,10,1997
10,693,4,877886783,26.10.1997,10,1997
10,694,5,877892437,26.10.1997,10,1997
10,695,3,877892050,26.10.1997,10,1997
10,696,4,877892276,26.10.1997,10,1997
10,697,3,877888677,26.10.1997,10,1997
10,698,4,877888877,26.10.1997,10,1997
10,699,4,877893020,26.10.1997,10,1997
10,7,4,877892210,26.10.1997,10,1997
10,70,4,877891747,26.10.1997,10,1997
10,700,4,877892277,26.10.1997,10,1997
10,701,4,877888812,26.10.1997,10,1997
10,702,3,877886722,26.10.1997,10,1997
10,703,5,877892110,26.10.1997,10,1997
10,704,3,877892050,26.10.1997,10,1997
10,705,4,877892050,26.10.1997,10,1997
10,706,4,877888677,26.10.1997,10,1997
10,707,5,877886783,26.10.1997,10,1997
10,708,4,877892438,26.10.1997,10,1997
10,709,4,877888613,26.10.1997,10,1997
10,710,4,877892160,26.10.1997,10,1997
10,711,4,877888812,26.10.1997,10,1997
10,712,4,877892438,26.10.1997,10,1997
10,82,4,877886912,26.10.1997,10,1997
10,85,4,877892438,26.10.1997,10,1997
10,9,4,877889005,26.10.1997,10,1997
10,93,4,877892160,26.10.1997,10,1997
10,98,4,877889261,26.10.1997,10,1997
10,99,5,877889130,26.10.1997,10,1997
100,1233,3,891375112,31.03.1998,3,1998
100,1234,1,891375068,31.03.1998,3,1998
100,1235,4,891375454,31.03.1998,3,1998
100,1236,3,891375630,31.03.1998,3,1998
100,1237,3,891375630,31.03.1998,3,1998
100,1238,2,891375068,31.03.1998,3,1998
100,258,4,891374675,31.03.1998,3,1998
100,266,2,891375484,31.03.1998,3,1998
100,268,3,891374982,31.03.1998,3,1998
100,269,4,891374641,31.03.1998,3,1998
100,270,3,891375016,31.03.1998,3,1998
100,271,3,891375260,31.03.1998,3,1998
100,272,4,891375629,31.03.1998,3,1998
100,286,3,891375629,31.03.1998,3,1998
100,288,2,891374603,31.03.1998,3,1998
100,289,3,891375359,31.03.1998,3,1998
100,292,2,891375146,31.03.1998,3,1998
100,294,4,891375313,31.03.1998,3,1998
100,300,4,891375112,31.03.1998,3,1998
100,302,4,891374528,31.03.1998,3,1998
100,310,3,891375522,31.03.1998,3,1998
100,313,5,891374706,31.03.1998,3,1998
100,315,5,891375557,31.03.1998,3,1998
100,316,5,891375313,31.03.1998,3,1998
100,321,1,891375112,31.03.1998,3,1998
100,323,3,891375359,31.03.1998,3,1998
100,326,3,891375630,31.03.1998,3,1998
100,328,4,891375212,31.03.1998,3,1998
100,333,3,891374528,31.03.1998,3,1998
100,340,3,891374707,31.03.1998,3,1998
100,342,3,891375454,31.03.1998,3,1998
100,344,4,891374868,31.03.1998,3,1998
100,346,3,891375630,31.03.1998,3,1998
100,347,4,891375212,31.03.1998,3,1998
100,348,3,891375630,31.03.1998,3,1998
100,349,3,891375629,31.03.1998,3,1998
100,354,2,891375260,31.03.1998,3,1998
100,355,4,891375313,31.03.1998,3,1998
100,678,3,891375428,31.03.1998,3,1998
100,689,3,891375212,31.03.1998,3,1998
100,690,4,891375629,31.03.1998,3,1998
100,691,4,891375260,31.03.1998,3,1998
100,750,4,891375016,31.03.1998,3,1998
100,751,4,891374868,31.03.1998,3,1998
100,752,4,891375146,31.03.1998,3,1998
100,874,1,891374868,31.03.1998,3,1998
100,879,4,891374946,31.03.1998,3,1998
100,880,1,891375260,31.03.1998,3,1998
100,881,1,891375186,31.03.1998,3,1998
100,885,2,891375359,31.03.1998,3,1998
100,886,3,891375522,31.03.1998,3,1998
100,887,2,891374868,31.03.1998,3,1998
100,892,2,891375484,31.03.1998,3,1998
100,895,2,891375212,31.03.1998,3,1998
100,898,4,891375454,31.03.1998,3,1998
100,900,4,891374832,31.03.1998,3,1998
100,905,3,891375630,31.03.1998,3,1998
100,908,1,891375068,31.03.1998,3,1998
100,990,3,891375428,31.03.1998,3,1998
101,1,3,877136039,18.10.1997,10,1997
101,1009,2,877136598,18.10.1997,10,1997
101,1028,3,877136449,18.10.1997,10,1997
101,1034,2,877136686,18.10.1997,10,1997
101,1047,2,877136424,18.10.1997,10,1997
101,1051,2,877136891,18.10.1997,10,1997
101,1057,2,877136789,18.10.1997,10,1997
101,109,2,877136360,18.10.1997,10,1997
101,1093,1,877136360,18.10.1997,10,1997
101,111,2,877136686,18.10.1997,10,1997
101,1132,3,877136954,18.10.1997,10,1997
101,117,4,877136067,18.10.1997,10,1997
101,118,3,877136424,18.10.1997,10,1997
101,121,4,877137015,18.10.1997,10,1997
101,122,1,877136928,18.10.1997,10,1997
101,123,2,877136186,18.10.1997,10,1997
101,125,4,877137015,18.10.1997,10,1997
101,147,4,877136506,18.10.1997,10,1997
101,151,3,877136628,18.10.1997,10,1997
101,181,4,877137015,18.10.1997,10,1997
101,222,3,877136243,18.10.1997,10,1997
101,225,3,877136814,18.10.1997,10,1997
101,237,5,877137015,18.10.1997,10,1997
101,24,4,877136391,18.10.1997,10,1997
101,252,3,877136628,18.10.1997,10,1997
101,255,4,877137015,18.10.1997,10,1997
101,257,4,877137015,18.10.1997,10,1997
101,278,2,877136737,18.10.1997,10,1997
101,280,3,877136039,18.10.1997,10,1997
101,281,2,877136842,18.10.1997,10,1997
101,282,3,877135883,18.10.1997,10,1997
101,284,4,877136564,18.10.1997,10,1997
101,288,4,877137015,18.10.1997,10,1997
101,304,3,877135677,18.10.1997,10,1997
101,369,2,877136928,18.10.1997,10,1997
101,370,2,877136711,18.10.1997,10,1997
101,405,4,877137015,18.10.1997,10,1997
101,411,2,877136891,18.10.1997,10,1997
101,412,2,877136842,18.10.1997,10,1997
101,471,3,877136535,18.10.1997,10,1997
101,472,3,877136711,18.10.1997,10,1997
101,50,4,877135944,18.10.1997,10,1997
101,546,4,877137015,18.10.1997,10,1997
101,595,2,877136391,18.10.1997,10,1997
101,596,3,877136564,18.10.1997,10,1997
101,597,3,877136928,18.10.1997,10,1997
101,7,3,877135944,18.10.1997,10,1997
101,717,3,877136928,18.10.1997,10,1997
101,742,4,877136302,18.10.1997,10,1997
101,756,3,877136424,18.10.1997,10,1997
101,763,3,877136789,18.10.1997,10,1997
101,815,3,877136392,18.10.1997,10,1997
101,819,1,877136424,18.10.1997,10,1997
101,820,3,877136954,18.10.1997,10,1997
101,826,3,877136686,18.10.1997,10,1997
101,829,3,877136138,18.10.1997,10,1997
101,831,3,877136954,18.10.1997,10,1997
101,840,3,877136659,18.10.1997,10,1997
101,841,2,877136763,18.10.1997,10,1997
101,845,3,877136302,18.10.1997,10,1997
101,846,3,877135914,18.10.1997,10,1997
101,866,4,877137015,18.10.1997,10,1997
101,924,4,877136535,18.10.1997,10,1997
101,926,3,877136628,18.10.1997,10,1997
101,928,2,877136302,18.10.1997,10,1997
101,975,2,877136659,18.10.1997,10,1997
101,979,2,877136711,18.10.1997,10,1997
102,1,3,883748352,02.01.1998,1,1998
102,101,4,883748488,02.01.1998,1,1998
102,102,3,883748488,02.01.1998,1,1998
102,1025,2,883278200,28.12.1997,12,1997
102,1030,1,892994075,19.04.1998,4,1998
102,1052,2,892993983,19.04.1998,4,1998
102,1076,2,883748527,02.01.1998,1,1998
102,11,3,888801232,02.03.1998,3,1998
102,117,3,888801232,02.03.1998,3,1998
102,118,3,888801465,02.03.1998,3,1998
102,121,3,888801673,02.03.1998,3,1998
102,1228,1,888802508,02.03.1998,3,1998
102,1239,2,888802319,02.03.1998,3,1998
102,1240,2,883748450,02.01.1998,1,1998
102,127,2,888801316,02.03.1998,3,1998
102,13,3,892991118,19.04.1998,4,1998
102,144,3,888801360,02.03.1998,3,1998
102,153,2,892991376,19.04.1998,4,1998
102,154,3,888803708,02.03.1998,3,1998
102,161,2,888801876,02.03.1998,3,1998
102,163,2,892993190,19.04.1998,4,1998
102,164,3,888803002,02.03.1998,3,1998
102,167,2,892993927,19.04.1998,4,1998
102,168,3,888803537,02.03.1998,3,1998
102,172,3,888801232,02.03.1998,3,1998
102,173,3,888803602,02.03.1998,3,1998
102,174,4,888801360,02.03.1998,3,1998
102,175,4,892991117,19.04.1998,4,1998
102,176,3,888801360,02.03.1998,3,1998
102,181,2,888801406,02.03.1998,3,1998
102,182,3,889362833,08.03.1998,3,1998
102,183,4,888801360,02.03.1998,3,1998
102,184,2,888801465,02.03.1998,3,1998
102,185,3,888802940,02.03.1998,3,1998
102,186,4,888803487,02.03.1998,3,1998
102,187,3,888801232,02.03.1998,3,1998
102,188,2,888801812,02.03.1998,3,1998
102,194,3,888803537,02.03.1998,3,1998
102,195,4,888801360,02.03.1998,3,1998
102,2,2,888801522,02.03.1998,3,1998
102,200,3,888803051,02.03.1998,3,1998
102,201,2,888803051,02.03.1998,3,1998
102,202,4,892991269,19.04.1998,4,1998
102,204,4,888803487,02.03.1998,3,1998
102,208,4,888803537,02.03.1998,3,1998
102,210,3,888801522,02.03.1998,3,1998
102,211,3,892993190,19.04.1998,4,1998
102,217,2,888803149,02.03.1998,3,1998
102,218,3,888803002,02.03.1998,3,1998
102,219,2,888803149,02.03.1998,3,1998
102,222,3,888801406,02.03.1998,3,1998
